ID,Address,Street,Neighbourhood,City,Price,Bathroom,Bedroom,Link,
2020-10-26,l893497,366 Churchill Ave,Churchill Ave,Rural King,King,$1749000,4 baths,4 beds,https://king.listing.ca/366-churchill-ave.N4965341.htm#10w-7
2020-10-27,l896234,4160 18th Sdrd,18th Sdrd,Rural King,King,$2490000,5 baths,5+3 beds,https://king.listing.ca/4160-18th-sdrd.N4968430.htm#10w-1
2020-10-27,l895891,18439 Keele St,Keele St,Rural King,King,$1899900,0 baths,0 beds,https://king.listing.ca/18439-keele-st.N4967846.htm#10w-2
2020-10-27,l895884,22 Giant Cedars Crt,Giant Cedars Crt,Nobleton,King,$1798000,5 baths,4 beds,https://king.listing.ca/22-giant-cedars-crt.N4967687.htm#10w-3
2020-10-27,l895457,315 Bennet Dr,Bennet Dr,King City,King,$1548000,2 baths,3+2 beds,https://king.listing.ca/315-bennet-dr.N4967507.htm#10w-4
2020-10-27,l895440,51 Ria Crt,Ria Crt,King City,King,$2790000,7 baths,4+1 beds,https://king.listing.ca/51-ria-crt.N4967329.htm#10w-5
2020-10-29,l898026,68 Fairmont Ridge Tr,Fairmont Ridge Tr,Nobleton,King,$1759000,4 baths,5 beds,https://king.listing.ca/68-fairmont-ridge-tr.N4970479.htm#10w-1
2020-10-29,l897240,45 James Stokes Crt,James Stokes Crt,King City,King,$2398000,6 baths,4+2 beds,https://king.listing.ca/45-james-stokes-crt.N4969718.htm#10w-2
2020-10-29,l897224,69 Martin St,Martin St,King City,King,$3198000,6 baths,4+1 beds,https://king.listing.ca/69-martin-st.N4969546.htm#10w-3
2020-10-30,l898714,33 Northcott Way,Northcott Way,Nobleton,King,$1828000,5 baths,4 beds,https://king.listing.ca/33-northcott-way.N4971169.htm#10w-1
2020-11-03,l902371,27 Rolling Crt,Rolling Crt,King City,King,$2469000,5 baths,4 beds,https://king.listing.ca/27-rolling-crt.N4879401.htm#10w-1
2020-11-03,l902208,149 Church St 108,Church St,Schomberg,King,$418000,1 baths,1 beds,https://king.listing.ca/149-church-st-108.N4975996.htm#10w-2
2020-11-03,l901830,265 Churchill Ave,Churchill Ave,Rural King,King,$1839000,3 baths,5 beds,https://king.listing.ca/265-churchill-ave.N4975036.htm#10w-3
2020-11-03,l901080,80 Burns Blvd 301,Burns Blvd,King City,King,$569000,1 baths,1 beds,https://king.listing.ca/80-burns-blvd-301.N4974307.htm#10w-4
2020-11-03,l900981,15 Western Ave,Western Ave,Schomberg,King,$989500,3 baths,3 beds,https://king.listing.ca/15-western-ave.N4974204.htm#10w-5
2020-11-03,l900824,149 Church St 703,Church St,Schomberg,King,$559000,2 baths,2 beds,https://king.listing.ca/149-church-st-703.N4974091.htm#10w-6
2020-11-03,l899848,66 Alex Campbell Cres,Alex Campbell Cres,King City,King,$1088000,4 baths,3 beds,https://king.listing.ca/66-alex-campbell-cres.N4972844.htm#10w-7
2020-11-03,l899829,14376 Jane St,Jane St,Rural King,King,$1100000,2 baths,3+1 beds,https://king.listing.ca/14376-jane-st.N4972628.htm#10w-8
2020-11-04,l903638,49 Bluff Tr,Bluff Tr,Nobleton,King,$1699999,5 baths,4+1 beds,https://king.listing.ca/49-bluff-tr.N4977103.htm#10w-1
2020-11-05,l904799,200 Cavell Ave,Cavell Ave,King City,King,$1050000,2 baths,3 beds,https://king.listing.ca/200-cavell-ave.N4978680.htm#10w-1
2020-11-06,l906401,24 Wells Orchard Cres,Wells Orchard Cres,King City,King,$1099000,5 baths,4+1 beds,https://king.listing.ca/24-wells-orchard-cres.N4980877.htm#10w-1
2020-11-06,l905522,20 Stan Roots St,Stan Roots St,King City,King,$1428000,3 baths,4 beds,https://king.listing.ca/20-stan-roots-st.N4979505.htm#10w-2
2020-11-09,l908120,84 Parkheights Tr,Parkheights Tr,Nobleton,King,$1689999,4 baths,4+1 beds,https://king.listing.ca/84-parkheights-tr.N4982977.htm#10w-1
2020-11-09,l908023,315 Bennet Dr,Bennet Dr,King City,King,$1469000,3 baths,3+2 beds,https://king.listing.ca/315-bennet-dr.N4982921.htm#10w-2
2020-11-09,l907675,43 Larkin Ave,Larkin Ave,Nobleton,King,$2200000,3 baths,3 beds,https://king.listing.ca/43-larkin-ave.N4982523.htm#10w-3
2020-11-09,l907570,13086 Keele St,Keele St,King City,King,$2288000,6 baths,7 beds,https://king.listing.ca/13086-keele-st.N4982369.htm#10w-4
2020-11-09,l907279,87 Humber Cres,Humber Cres,King City,King,$1798000,6 baths,4+1 beds,https://king.listing.ca/87-humber-cres.N4982021.htm#10w-5
2020-11-09,l906739,27 Mccutcheon Ave,Mccutcheon Ave,Nobleton,King,$1858888,4 baths,4 beds,https://king.listing.ca/27-mccutcheon-ave.N4981234.htm#10w-6
2020-11-09,l906712,84 Simcoe Rd,Simcoe Rd,Pottageville,King,$1899999,2 baths,3 beds,https://king.listing.ca/84-simcoe-rd.N4980958.htm#10w-7
2020-11-09,l908554,13155 Highway 27,Highway 27,Nobleton,King,$1499900,2 baths,5 beds,https://king.listing.ca/13155-highway-27.N4983627.htm#10w-1
2020-11-10,l909289,1139 Wellington St,Wellington St,Rural King,King,$3488800,5 baths,5+1 beds,https://king.listing.ca/1139-wellington-st.N4984323.htm#10w-1
2020-11-10,l909287,19 Holden Dr,Holden Dr,Nobleton,King,$2348800,4 baths,3 beds,https://king.listing.ca/19-holden-dr.N4984315.htm#10w-2
2020-11-10,l909003,23 Munsie Dr,Munsie Dr,Nobleton,King,$1888000,5 baths,4 beds,https://king.listing.ca/23-munsie-dr.N4983750.htm#10w-3
2020-11-10,l908999,6130 Lloydtown-Aurora Rd,Lloydtown-Aurora Rd,Schomberg,King,$1900000,0 baths,0 beds,https://king.listing.ca/6130-lloydtown-aurora-rd.N4983709.htm#10w-4
2020-11-10,l908995,54 Britnell Crt,Britnell Crt,King City,King,$2393000,5 baths,4+1 beds,https://king.listing.ca/54-britnell-crt.N4953969.htm#10w-5
2020-11-11,l910248,4 Raymond Love Crt,Raymond Love Crt,King City,King,$2499999,6 baths,4 beds,https://king.listing.ca/4-raymond-love-crt.N4985478.htm#10w-1
2020-11-11,l910141,1461 18th Sdrd,18th Sdrd,Rural King,King,$1199000,3 baths,4+1 beds,https://king.listing.ca/1461-18th-sdrd.N4985626.htm#10w-2
2020-11-11,l910713,26 Scotch Valley Dr,Scotch Valley Dr,King City,King,$2375000,0 baths,0 beds,https://king.listing.ca/26-scotch-valley-dr.N4986056.htm#10w-1
2020-11-13,l912766,21 Fairfield Dr,Fairfield Dr,King City,King,$4499900,8 baths,4 beds,https://king.listing.ca/21-fairfield-dr.N4988728.htm#10w-1
2020-11-13,l912172,60 Robert Berry Cres,Robert Berry Cres,King City,King,$1050000,3 baths,3 beds,https://king.listing.ca/60-robert-berry-cres.N4987723.htm#10w-2
2020-11-17,l914926,15 Noblewood Dr,Noblewood Dr,Nobleton,King,$1198000,2 baths,3+1 beds,https://king.listing.ca/15-noblewood-dr.N4990857.htm#10w-1
2020-11-17,l914924,89 Robert Berry Cres,Robert Berry Cres,King City,King,$998000,3 baths,3 beds,https://king.listing.ca/89-robert-berry-cres.N4990807.htm#10w-2
2020-11-17,l915561,84 Tatton Crt,Tatton Crt,King City,King,$1598000,5 baths,4+1 beds,https://king.listing.ca/84-tatton-crt.N4991713.htm#10w-1
2020-11-17,l915515,8 Anderson Cove Tr,Anderson Cove Tr,Nobleton,King,$1479900,3 baths,3 beds,https://king.listing.ca/8-anderson-cove-tr.N4991647.htm#10w-2
2020-11-17,l915484,381 Main St,Main St,Schomberg,King,$785000,1 baths,3 beds,https://king.listing.ca/381-main-st.N4991774.htm#10w-3
2020-11-18,l916145,69 Martin St,Martin St,King City,King,$3198000,6 baths,4+1 beds,https://king.listing.ca/69-martin-st.N4992626.htm#10w-1
2020-11-18,l915960,430 Churchill Ave,Churchill Ave,Rural King,King,$1298000,4 baths,4 beds,https://king.listing.ca/430-churchill-ave.N4992399.htm#10w-2
2020-11-18,l915939,6489 King Rd,King Rd,Nobleton,King,$1850000,3 baths,4+2 beds,https://king.listing.ca/6489-king-rd.N4992107.htm#10w-3
2020-11-18,l915934,8 Black Duck Tr,Black Duck Tr,Nobleton,King,$1738888,4 baths,4 beds,https://king.listing.ca/8-black-duck-tr.N4992009.htm#10w-4
2020-11-18,l916492,3335 16th Side Rd,16th Side Rd,Rural King,King,$2099900,0 baths,0 beds,https://king.listing.ca/3335-16th-side-rd.N4992833.htm#10w-1
2020-11-19,l916952,12745 7th Concession,7th Concession,King City,King,$4198000,7 baths,5+1 beds,https://king.listing.ca/12745-7th-concession.N4993524.htm#10w-1
2020-11-20,l917894,32 Mapleton Mills Dr,Mapleton Mills Dr,Schomberg,King,$1200000,3 baths,4 beds,https://king.listing.ca/32-mapleton-mills-dr.N4994660.htm#10w-1
2020-11-23,l919456,214 Hill Farm Rd,Hill Farm Rd,Nobleton,King,$2049000,5 baths,4 beds,https://king.listing.ca/214-hill-farm-rd.N4996645.htm#10w-1
2020-11-23,l919295,14 Wedgeport Crt,Wedgeport Crt,Nobleton,King,$2538000,6 baths,5 beds,https://king.listing.ca/14-wedgeport-crt.N4996432.htm#10w-2
2020-11-23,l918946,60 Robert Berry Cres,Robert Berry Cres,King City,King,$998000,3 baths,3 beds,https://king.listing.ca/60-robert-berry-cres.N4996222.htm#10w-3
2020-11-24,l920637,93 Hollingworth Dr,Hollingworth Dr,King City,King,$1379900,2 baths,3+1 beds,https://king.listing.ca/93-hollingworth-dr.N4998094.htm#10w-1
2020-11-24,l920634,36 West Coast Tr,West Coast Tr,Nobleton,King,$1875000,6 baths,5 beds,https://king.listing.ca/36-west-coast-tr.N4979161.htm#10w-2
2020-11-24,l920453,16 James Morning Crt,James Morning Crt,Rural King,King,$3788000,4 baths,3 beds,https://king.listing.ca/16-james-morning-crt.N4997989.htm#10w-3
2020-11-24,l920432,57 Alex Campbell Cres,Alex Campbell Cres,King City,King,$1175000,4 baths,4 beds,https://king.listing.ca/57-alex-campbell-cres.N4997604.htm#10w-4
2020-11-25,l921795,1310 Graham Sdrd,Graham Sdrd,Rural King,King,$949900,3 baths,4 beds,https://king.listing.ca/1310-graham-sdrd.N4999535.htm#10w-1
2020-11-25,l921779,2 Middlehead Tr,Middlehead Tr,Nobleton,King,$1595000,5 baths,4 beds,https://king.listing.ca/2-middlehead-tr.N4999315.htm#10w-2
2020-11-25,l921669,149 Church St 313,Church St,Schomberg,King,$529900,2 baths,1 beds,https://king.listing.ca/149-church-st-313.N4999452.htm#10w-3
2020-11-27,l923009,32 Sir Henry Crt,Sir Henry Crt,King City,King,$2698000,5 baths,5 beds,https://king.listing.ca/32-sir-henry-crt.N5001144.htm#10w-1
2020-11-27,l922994,175 Patricia Dr,Patricia Dr,King City,King,$4188888,4 baths,4+1 beds,https://king.listing.ca/175-patricia-dr.N5000880.htm#10w-2
2020-11-30,l924793,17080 8th Concession Rd,8th Concession Rd,Schomberg,King,$3199000,5 baths,4 beds,https://king.listing.ca/17080-8th-concession-rd.N5003056.htm#10w-1
2020-12-01,l925148,16 James Morning Crt,James Morning Crt,Rural King,King,$3488000,4 baths,3 beds,https://king.listing.ca/16-james-morning-crt.N5003692.htm#10w-1
2020-12-01,l925640,310 Kingscross Dr,Kingscross Dr,King City,King,$2599900,4 baths,4+1 beds,https://king.listing.ca/310-kingscross-dr.N4751518.htm#10w-1
2020-12-01,l925518,149 Church St 416,Church St,Schomberg,King,$469900,1 baths,1+1 beds,https://king.listing.ca/149-church-st-416.N5053218.htm#10w-2
2020-12-02,l926086,18461 Keele St,Keele St,King City,King,$1238000,1 baths,2 beds,https://king.listing.ca/18461-keele-st.N5053805.htm#10w-1
2020-12-03,l927083,8 Black Tusk Tr,Black Tusk Tr,Nobleton,King,$1688800,4 baths,4 beds,https://king.listing.ca/8-black-tusk-tr.N5054900.htm#10w-1
2020-12-03,l927052,36 West Coast Tr,West Coast Tr,Nobleton,King,$1875000,6 baths,5 beds,https://king.listing.ca/36-west-coast-tr.N5054622.htm#10w-2
2020-12-03,l926978,283 Church St,Church St,Schomberg,King,$1998000,3 baths,3+1 beds,https://king.listing.ca/283-church-st.N5054715.htm#10w-3
2020-12-04,l927873,79 Robert Berry Cres,Robert Berry Cres,King City,King,$999000,3 baths,4 beds,https://king.listing.ca/79-robert-berry-cres.N5056000.htm#10w-1
2020-12-07,l928943,5 West Coast Tr,West Coast Tr,Nobleton,King,$1495000,4 baths,4 beds,https://king.listing.ca/5-west-coast-tr.N5057434.htm#10w-1
2020-12-08,l930396,7575 16th Sdrd,16th Sdrd,Rural King,King,$3330000,6 baths,5+1 beds,https://king.listing.ca/7575-16th-sdrd.N5059470.htm#10w-1
2020-12-08,l930197,39 Munsie Dr,Munsie Dr,Nobleton,King,$1948000,5 baths,4 beds,https://king.listing.ca/39-munsie-dr.N5058768.htm#10w-2
2020-12-09,l931011,48 Clearview Hts,Clearview Hts,King City,King,$1348000,3 baths,4 beds,https://king.listing.ca/48-clearview-hts.N5060523.htm#10w-1
2020-12-09,l931001,95 Cavell Ave,Cavell Ave,Rural King,King,$2870000,5 baths,4+1 beds,https://king.listing.ca/95-cavell-ave.N5058781.htm#10w-2
2020-12-10,l931951,6036 King Rd,King Rd,Nobleton,King,$1275000,1 baths,2 beds,https://king.listing.ca/6036-king-rd.N5061838.htm#10w-1
2020-12-11,l932960,47 Scott Cres,Scott Cres,King City,King,$2999999,5 baths,5+1 beds,https://king.listing.ca/47-scott-cres.N5063165.htm#10w-1
2020-12-14,l933990,221 Hill Farm Rd,Hill Farm Rd,Nobleton,King,$2150000,5 baths,4 beds,https://king.listing.ca/221-hill-farm-rd.N5064426.htm#10w-1
2020-12-14,l934180,20 Hogan Crt,Hogan Crt,King City,King,$3488000,8 baths,6+2 beds,https://king.listing.ca/20-hogan-crt.N5064479.htm#10w-1
2020-12-14,l934139,19110 Dufferin St,Dufferin St,Rural King,King,$485000,1 baths,2 beds,https://king.listing.ca/19110-dufferin-st.N5064648.htm#10w-2
2020-12-17,l936086,20 Laskay Lane,Laskay Lane,Rural King,King,$1589000,3 baths,3 beds,https://king.listing.ca/20-laskay-lane.N5067009.htm#10w-1
2020-12-22,l936718,2385 Davis Dr W,Davis Dr W,Rural King,King,$1125000,0 baths,0 beds,https://king.listing.ca/2385-davis-dr-w.N5067841.htm#10w-1
2020-12-22,l936715,10 Faris Ave,Faris Ave,Nobleton,King,$1788000,3 baths,3+1 beds,https://king.listing.ca/10-faris-ave.N5067814.htm#10w-2
2020-12-22,l936710,296 Patricia Dr,Patricia Dr,King City,King,$1898000,4 baths,4 beds,https://king.listing.ca/296-patricia-dr.N5067762.htm#10w-3
2020-12-23,l938602,15975 Dufferin St,Dufferin St,King City,King,$899000,2 baths,3 beds,https://king.listing.ca/15975-dufferin-st.N5070165.htm#10w-1
2020-12-23,l938729,6 Norman Ave,Norman Ave,Nobleton,King,$1399000,3 baths,3 beds,https://king.listing.ca/6-norman-ave.N5070317.htm#10w-1
2020-12-28,l939088,76 Scotch Valley Dr,Scotch Valley Dr,King City,King,$8200000,8 baths,5+1 beds,https://king.listing.ca/76-scotch-valley-dr.N5070746.htm#10w-1
2020-12-30,l940295,126 Eden Vale Dr,Eden Vale Dr,King City,King,$4288000,6 baths,4+1 beds,https://king.listing.ca/126-eden-vale-dr.N5072281.htm#10w-1
2021-01-01,l940681,15990 Dufferin St,Dufferin St,Rural King,King,$1059000,2 baths,3+1 beds,https://king.listing.ca/15990-dufferin-st.N5072685.htm#10w-1
2021-01-01,l940680,16390 7th Concession Rd,7th Concession Rd,Pottageville,King,$3498000,9 baths,5+1 beds,https://king.listing.ca/16390-7th-concession-rd.N5072673.htm#10w-2
2021-01-03,l941365,27 Curran Crt,Curran Crt,King City,King,$2999888,4 baths,3+1 beds,https://king.listing.ca/27-curran-crt.N5073489.htm#10w-1
2021-01-05,l942500,2 Manitou Dr,Manitou Dr,King City,King,$3100000,5 baths,5+2 beds,https://king.listing.ca/2-manitou-dr.N5074714.htm#10w-1
2021-01-05,l942497,8110 16th Sdrd,16th Sdrd,Rural King,King,$1899999,3 baths,3 beds,https://king.listing.ca/8110-16th-sdrd.N5074664.htm#10w-2
2021-01-05,l942066,16 Eversley Hall Dr,Eversley Hall Dr,Rural King,King,$4280000,6 baths,3+1 beds,https://king.listing.ca/16-eversley-hall-dr.N5074189.htm#10w-3
2021-01-06,l943660,7405 17th Sdrd,17th Sdrd,Rural King,King,$3995000,4 baths,6 beds,https://king.listing.ca/7405-17th-sdrd.N5076281.htm#10w-1
2021-01-06,l943473,207 Banner Lane,Banner Lane,King City,King,$5188500,8 baths,5+1 beds,https://king.listing.ca/207-banner-lane.N5076078.htm#10w-2
2021-01-06,l943464,1070 18th Sdrd,18th Sdrd,Rural King,King,$4799000,3 baths,3+1 beds,https://king.listing.ca/1070-18th-sdrd.N5075972.htm#10w-3
2021-01-06,l943463,13161 Highway 27,Highway 27,Nobleton,King,$1499900,1 baths,2 beds,https://king.listing.ca/13161-highway-27.N5075928.htm#10w-4
2021-01-06,l943454,2645 Davis Dr,Davis Dr,Rural King,King,$3198000,7 baths,5 beds,https://king.listing.ca/2645-davis-dr.N5075744.htm#10w-5
2021-01-06,l943086,15660 Jane St,Jane St,King City,King,$21000000,2 baths,2 beds,https://king.listing.ca/15660-jane-st.N5075558.htm#10w-6
2021-01-07,l944776,149 Church St 412,Church St,Schomberg,King,$545000,2 baths,2 beds,https://king.listing.ca/149-church-st-412.N5077778.htm#10w-1
2021-01-07,l944332,4795 19th Sdrd,19th Sdrd,King City,King,$3088888,3 baths,3+1 beds,https://king.listing.ca/4795-19th-sdrd.N5077011.htm#10w-2
2021-01-13,l948273,12575 Weston Rd,Weston Rd,Rural King,King,$1400000,4 baths,4 beds,https://king.listing.ca/12575-weston-rd.N5082182.htm#10w-1
2021-01-13,l948271,55 South Summit Farm Rd,South Summit Farm Rd,King City,King,$2970000,5 baths,4 beds,https://king.listing.ca/55-south-summit-farm-rd.N5082157.htm#10w-2
2021-01-13,l948251,17455 Jane St,Jane St,King City,King,$3950000,3 baths,4 beds,https://king.listing.ca/17455-jane-st.N5081877.htm#10w-3
2021-01-13,l947303,7940 16th Sdrd,16th Sdrd,Rural King,King,$2799000,3 baths,5+1 beds,https://king.listing.ca/7940-16th-sdrd.N5080717.htm#10w-4
2021-01-13,l947298,54 Britnell Crt,Britnell Crt,King City,King,$2198888,5 baths,4+1 beds,https://king.listing.ca/54-britnell-crt.N5080670.htm#10w-5
2021-01-13,l947005,60 Britnell Crt,Britnell Crt,King City,King,$2399000,5 baths,4 beds,https://king.listing.ca/60-britnell-crt.N5080564.htm#10w-6
2021-01-13,l946931,1070 Woodchopper Lane,Woodchopper Lane,Rural King,King,$910000,2 baths,3 beds,https://king.listing.ca/1070-woodchopper-lane.N5080478.htm#10w-7
2021-01-13,l946829,15600 Dufferin St,Dufferin St,King City,King,$4500000,1 baths,2 beds,https://king.listing.ca/15600-dufferin-st.N5080353.htm#10w-8
2021-01-13,l946201,13700 10th Conc. Rd,10th Conc. Rd,Nobleton,King,$4900000,3 baths,3 beds,https://king.listing.ca/13700-10th-conc-rd.N4984807.htm#10w-9
